InvoiceID,Date,Time,CustomerID,ProductID,Quantity
C538341,2010-12-10,14:03:00,15514,21644,-1
C538341,2010-12-10,14:03:00,15514,21056,-1
C538341,2010-12-10,14:03:00,15514,16258A,-1
C538344,2010-12-10,14:32:00,13448,22867,-12
C538350,2010-12-10,15:01:00,13798,85123A,-1
C538350,2010-12-10,15:01:00,13798,21231,-11
C538350,2010-12-10,15:01:00,13798,21936,-3
C538350,2010-12-10,15:01:00,13798,20711,-2
C538350,2010-12-10,15:01:00,13798,85099F,-2
C538350,2010-12-10,15:01:00,13798,85099C,-1
C538350,2010-12-10,15:01:00,13798,20718,-3
C538350,2010-12-10,15:01:00,13798,85099B,-12
C538350,2010-12-10,15:01:00,13798,37450,-20
C538350,2010-12-10,15:01:00,13798,20725,-3
C538350,2010-12-10,15:01:00,13798,20727,-3
C538350,2010-12-10,15:01:00,13798,21928,-2
C538350,2010-12-10,15:01:00,13798,21181,-2
C538350,2010-12-10,15:01:00,13798,85150,-1
C538350,2010-12-10,15:01:00,13798,82583,-3
C538350,2010-12-10,15:01:00,13798,21166,-2
C538350,2010-12-10,15:01:00,13798,21175,-1
C538350,2010-12-10,15:01:00,13798,21169,-2
C538350,2010-12-10,15:01:00,13798,82581,-1
C538350,2010-12-10,15:01:00,13798,22067,-1
C538350,2010-12-10,15:01:00,13798,37447,-4
C538350,2010-12-10,15:01:00,13798,82551,-1
C538350,2010-12-10,15:01:00,13798,35924,-15
C538350,2010-12-10,15:01:00,13798,22064,-4
C538350,2010-12-10,15:01:00,13798,22065,-4
C538350,2010-12-10,15:01:00,13798,21232,-4
C538357,2010-12-10,16:01:00,13798,35924,-144
C538362,2010-12-10,17:05:00,15179,21212,-30
C538372,2010-12-12,11:12:00,16923,82582,-3
C538372,2010-12-12,11:12:00,16923,84949,-1
C538372,2010-12-12,11:12:00,16923,84946,-2
C538373,2010-12-12,11:13:00,16779,20985,-12
C538375,2010-12-12,11:19:00,17126,22220,-1
C538376,2010-12-12,11:21:00,16393,20728,-1
C538376,2010-12-12,11:21:00,16393,22892,-12
C538377,2010-12-12,11:23:00,15224,22055,-1
C538377,2010-12-12,11:23:00,15224,37449,-1
C538463,2010-12-12,12:31:00,17085,37449,-1
C538463,2010-12-12,12:31:00,17085,22055,-1
C538500,2010-12-12,12:51:00,13715,82484,-2
C538530,2010-12-13,10:26:00,14796,22630,-33
C538531,2010-12-13,10:31:00,13715,21430,-2
C538536,2010-12-13,10:40:00,15881,22834,-48
C538595,2010-12-13,12:03:00,15555,82482,-2
C538628,2010-12-13,13:09:00,17231,21452,-1
C538628,2010-12-13,13:09:00,17231,22461,-1
C538632,2010-12-13,13:28:00,14085,22423,-1
C538642,2010-12-13,14:37:00,12476,22636,-1
C538642,2010-12-13,14:37:00,12476,21658,-1
C538643,2010-12-13,14:38:00,12476,22636,-1
C538643,2010-12-13,14:38:00,12476,21658,-1
C538647,2010-12-13,14:56:00,15808,22781,-1
C538647,2010-12-13,14:56:00,15808,22467,-1
C538650,2010-12-13,15:05:00,15311,22778,-1
C538650,2010-12-13,15:05:00,15311,21258,-1
C538650,2010-12-13,15:05:00,15311,22646,-1
C538670,2010-12-13,16:19:00,13448,22114,-4
C538684,2010-12-14,09:26:00,16161,21258,-1
C538684,2010-12-14,09:26:00,16161,22946,-1
C538684,2010-12-14,09:26:00,16161,22470,-1
C538690,2010-12-14,09:54:00,13802,21527,-1
C538690,2010-12-14,09:54:00,13802,22423,-10
C538691,2010-12-14,09:56:00,14176,22645,-2
C538692,2010-12-14,09:58:00,13599,22801,-1
C538692,2010-12-14,09:58:00,13599,35001W,-1
C538693,2010-12-14,09:59:00,16558,79164,-3
C538693,2010-12-14,09:59:00,16558,22960,-2
C538693,2010-12-14,09:59:00,16558,22942,-1
C538694,2010-12-14,10:00:00,16143,21531,-2
C538695,2010-12-14,10:01:00,14032,22900,-1
C538696,2010-12-14,10:02:00,13050,22768,-1
C538698,2010-12-14,10:21:00,13329,22952,-24
C538699,2010-12-14,10:23:00,16422,35400,-4
C538700,2010-12-14,10:25:00,16499,85066,-2
C538701,2010-12-14,10:25:00,16863,22644,-1
C538702,2010-12-14,10:28:00,13008,84826,-60
C538703,2010-12-14,10:29:00,17519,84949,-3
C538704,2010-12-14,10:31:00,14206,22618,-2
C538705,2010-12-14,10:33:00,15093,21658,-1
C538705,2010-12-14,10:33:00,15093,22423,-16
C538711,2010-12-14,10:50:00,15468,22460,-1
C538712,2010-12-14,10:51:00,17677,22941,-1
C538713,2010-12-14,10:53:00,16570,22838,-2
C538713,2010-12-14,10:53:00,16570,22179,-1
C538717,2010-12-14,11:09:00,18141,22457,-12
C538718,2010-12-14,11:10:00,15602,22178,-48
C538720,2010-12-14,11:11:00,17526,71053,-4
C538723,2010-12-14,11:12:00,12434,22333,-7
C538723,2010-12-14,11:12:00,12434,22094,-5
C538723,2010-12-14,11:12:00,12434,21217,-1
C538725,2010-12-14,11:16:00,16955,22680,-20
C538726,2010-12-14,11:18:00,13078,35832,-1
C538734,2010-12-14,11:24:00,16810,84352,-2
C538742,2010-12-14,11:26:00,13599,22386,-2
C538745,2010-12-14,11:27:00,16722,22142,-1
C538749,2010-12-14,11:28:00,15713,22776,-1
C538755,2010-12-14,11:30:00,16782,22423,-1
C538763,2010-12-14,11:33:00,17722,22107,-8
C538768,2010-12-14,11:34:00,14829,22686,-12
C538768,2010-12-14,11:34:00,14829,84378,-24
C538771,2010-12-14,11:35:00,13078,21463,-1
C538794,2010-12-14,11:41:00,14907,21876,-1
C538798,2010-12-14,11:45:00,17041,22114,-4
C538802,2010-12-14,11:54:00,17017,22960,-4
C538802,2010-12-14,11:54:00,17017,22198,-4
C538803,2010-12-14,11:55:00,16262,22508,-2
C538803,2010-12-14,11:55:00,16262,72802B,-1
C538803,2010-12-14,11:55:00,16262,22890,-2
C538804,2010-12-14,11:56:00,13769,84945,-2
C538805,2010-12-14,11:57:00,14708,22623,-6
C538806,2010-12-14,11:59:00,15181,M,-1
C538813,2010-12-14,12:27:00,14606,21845,-2
C538833,2010-12-14,13:05:00,14680,21558,-1
C538833,2010-12-14,13:05:00,14680,22383,-1
C538833,2010-12-14,13:05:00,14680,22356,-2
C538833,2010-12-14,13:05:00,14680,20728,-1
C538833,2010-12-14,13:05:00,14680,21258,-3
C538834,2010-12-14,13:06:00,14415,22618,-1
C538834,2010-12-14,13:06:00,14415,85123A,-1
C538847,2010-12-14,13:27:00,17404,85232B,-240
C538874,2010-12-14,15:16:00,12867,21877,-2
C538874,2010-12-14,15:16:00,12867,22244,-1
C538874,2010-12-14,15:16:00,12867,22230,-1
C538874,2010-12-14,15:16:00,12867,82494L,-1
C538876,2010-12-14,15:20:00,16499,22272,-1
C538882,2010-12-14,15:56:00,12797,21791,-12
C538882,2010-12-14,15:56:00,12797,21892,-12
C538882,2010-12-14,15:56:00,12797,21891,-12
C538887,2010-12-14,16:19:00,13198,21843,-1
C538889,2010-12-14,16:24:00,12797,22623,-3
C538891,2010-12-14,16:39:00,16233,21258,-3
C538891,2010-12-14,16:39:00,16233,22509,-4
C538897,2010-12-15,09:14:00,16422,D,-1
C538897,2010-12-15,09:14:00,16422,D,-1
C538898,2010-12-15,09:20:00,15078,37503,-1
C538904,2010-12-15,10:29:00,18168,21527,-1
C538971,2010-12-15,11:39:00,12865,22153,-48
C538997,2010-12-15,12:06:00,14426,21533,-1
C538997,2010-12-15,12:06:00,14426,21527,-1
C539003,2010-12-15,12:35:00,14527,D,-1
C539031,2010-12-15,14:25:00,12647,22847,-1
C539031,2010-12-15,14:25:00,12647,22203,-1
C539031,2010-12-15,14:25:00,12647,22202,-1
C539031,2010-12-15,14:25:00,12647,22199,-4
C539031,2010-12-15,14:25:00,12647,21731,-1
C539031,2010-12-15,14:25:00,12647,21452,-4
C539035,2010-12-15,14:33:00,15535,22461,-1
C539037,2010-12-15,14:42:00,12666,84792,-24
C539037,2010-12-15,14:42:00,12666,22474,-32
C539054,2010-12-15,16:34:00,17044,84949,-2
C539054,2010-12-15,16:34:00,17044,21730,-3
C539054,2010-12-15,16:34:00,17044,84352,-1
C539055,2010-12-15,16:36:00,13829,22890,-12
C539057,2010-12-15,16:40:00,18230,21906,-11
C539058,2010-12-15,16:42:00,17633,48129,-10
C539059,2010-12-15,16:43:00,14829,22722,-2
C539063,2010-12-15,16:50:00,15107,22191,-6
C539063,2010-12-15,16:50:00,15107,POST,-1
C539065,2010-12-15,16:52:00,14898,84880,-8
C539066,2010-12-15,16:54:00,17912,37449,-1
C539066,2010-12-15,16:54:00,17912,47590A,-1
C539067,2010-12-15,16:55:00,15194,22156,-5
C539067,2010-12-15,16:55:00,15194,21262,-1
C539067,2010-12-15,16:55:00,15194,22865,-12
C539068,2010-12-15,16:56:00,13266,84032B,-36
C539069,2010-12-15,16:57:00,12947,22635,-2
C539069,2010-12-15,16:57:00,12947,22634,-1
C539071,2010-12-15,17:04:00,17820,22279,-1
C539071,2010-12-15,17:04:00,17820,22423,-1
C539071,2010-12-15,17:04:00,17820,22697,-1
C539072,2010-12-15,17:05:00,15664,22394,-6
C539072,2010-12-15,17:05:00,15664,20718,-10
C539073,2010-12-15,17:08:00,12971,POST,-1
C539090,2010-12-16,09:48:00,16996,22766,-1
C539097,2010-12-16,10:28:00,12621,22972,-7
C539100,2010-12-16,10:30:00,16996,22766,-2
C539104,2010-12-16,10:38:00,12494,22662,-3
C539110,2010-12-16,11:10:00,16470,22278,-1
C539114,2010-12-16,11:24:00,12494,22667,-3
C539191,2010-12-16,11:59:00,17062,21822,-2
C539195,2010-12-16,12:05:00,12748,22942,-5
C539221,2010-12-16,12:56:00,14911,90185B,-3
C539221,2010-12-16,12:56:00,14911,90185C,-4
C539221,2010-12-16,12:56:00,14911,22592,-1
C539221,2010-12-16,12:56:00,14911,22941,-12
C539221,2010-12-16,12:56:00,14911,22942,-10
C539224,2010-12-16,13:01:00,17377,22656,-1
C539244,2010-12-16,13:24:00,14606,21427,-1
C539251,2010-12-16,14:15:00,17213,48116,-2
C539251,2010-12-16,14:15:00,17213,21485,-2
C539253,2010-12-16,14:19:00,17188,22423,-10
C539258,2010-12-16,14:30:00,16233,21258,-2
C539260,2010-12-16,14:32:00,15100,21258,-7
C539270,2010-12-16,15:27:00,14777,85040A,-7
C539270,2010-12-16,15:27:00,14777,22666,-1
C539271,2010-12-16,15:28:00,14639,21843,-1
C539273,2010-12-16,15:30:00,13209,22760,-1
C539273,2010-12-16,15:30:00,13209,22791,-1
C539274,2010-12-16,15:31:00,13408,22456,-2
C539276,2010-12-16,15:36:00,16503,21559,-1
C539276,2010-12-16,15:36:00,16503,85135C,-1
C539277,2010-12-16,15:37:00,15777,22180,-3
C539278,2010-12-16,15:39:00,18269,22617,-6
C539279,2010-12-16,15:40:00,13267,22168,-2
C539284,2010-12-16,15:54:00,16770,22865,-12
C539287,2010-12-16,16:24:00,17655,85172,-80
C539287,2010-12-16,16:24:00,17655,85175,-80
C539289,2010-12-16,16:30:00,18065,22960,-3
C539291,2010-12-16,16:42:00,18075,22963,-8
C539291,2010-12-16,16:42:00,18075,22178,-3
C539301,2010-12-16,17:33:00,13496,22457,-12
C539302,2010-12-16,17:33:00,15392,22759,-12
C539329,2010-12-17,09:37:00,16013,20733,-300
C539329,2010-12-17,09:37:00,16013,85123A,-500
C539402,2010-12-17,12:19:00,17315,21845,-14
C539402,2010-12-17,12:19:00,17315,22488,-1
C539402,2010-12-17,12:19:00,17315,21527,-1
C539409,2010-12-17,12:58:00,12720,POST,-1
C539438,2010-12-17,15:11:00,16607,22655,-1
C539448,2010-12-17,16:25:00,15157,20802,-36
C539448,2010-12-17,16:25:00,15157,20803,-36
C539467,2010-12-19,12:46:00,15044,22697,-1
C539467,2010-12-19,12:46:00,15044,82483,-1
C539467,2010-12-19,12:46:00,15044,22801,-1
C539476,2010-12-19,14:43:00,16686,22138,-1
C539486,2010-12-20,08:27:00,18256,22600,-12
C539486,2010-12-20,08:27:00,18256,22603,-11
C539486,2010-12-20,08:27:00,18256,22336,-23
C539486,2010-12-20,08:27:00,18256,22339,-24
C539499,2010-12-20,11:01:00,15312,21231,-3
C539565,2010-12-20,11:56:00,14113,22649,-4
C539565,2010-12-20,11:56:00,14113,84406B,-3
C539566,2010-12-20,11:56:00,16705,79000,-3
C539568,2010-12-20,11:59:00,13267,82486,-6
C539569,2010-12-20,12:01:00,17204,85048,-6
C539569,2010-12-20,12:01:00,17204,21781,-1
C539569,2010-12-20,12:01:00,17204,22923,-13
C539573,2010-12-20,12:19:00,14107,22362,-5
C539574,2010-12-20,12:23:00,16713,22768,-1
C539574,2010-12-20,12:23:00,16713,22766,-1
C539575,2010-12-20,12:23:00,13089,84949,-36
C539575,2010-12-20,12:23:00,13089,22360,-11
C539575,2010-12-20,12:23:00,13089,21363,-1
C539576,2010-12-20,12:25:00,14911,85123A,-24
C539576,2010-12-20,12:25:00,14911,84032B,-24
C539576,2010-12-20,12:25:00,14911,84032A,-24
C539576,2010-12-20,12:25:00,14911,72818,-36
C539576,2010-12-20,12:25:00,14911,72817,-24
C539576,2010-12-20,12:25:00,14911,72816,-24
C539576,2010-12-20,12:25:00,14911,47559B,-20
C539576,2010-12-20,12:25:00,14911,35957,-96
C539576,2010-12-20,12:25:00,14911,22939,-12
C539576,2010-12-20,12:25:00,14911,22897,-10
C539576,2010-12-20,12:25:00,14911,22896,-12
C539576,2010-12-20,12:25:00,14911,22795,-10
C539576,2010-12-20,12:25:00,14911,21411,-6
C539576,2010-12-20,12:25:00,14911,21155,-12
C539576,2010-12-20,12:25:00,14911,20679,-6
C539576,2010-12-20,12:25:00,14911,15056P,-6
C539576,2010-12-20,12:25:00,14911,15056N,-6
C539576,2010-12-20,12:25:00,14911,15056BL,-6
C539577,2010-12-20,12:41:00,17924,22941,-1
C539589,2010-12-20,13:14:00,14527,D,-1
C539596,2010-12-20,13:51:00,13694,20801,-16
C539598,2010-12-20,13:54:00,14299,21843,-11
C539598,2010-12-20,13:54:00,14299,22423,-12
C539599,2010-12-20,13:55:00,17951,22810,-6
C539600,2010-12-20,13:57:00,13329,22910,-12
C539601,2010-12-20,13:58:00,14119,22768,-2
C539602,2010-12-20,14:02:00,13369,90211B,-2
C539602,2010-12-20,14:02:00,13369,21231,-4
C539602,2010-12-20,14:02:00,13369,22893,-9
C539602,2010-12-20,14:02:00,13369,21733,-3
C539602,2010-12-20,14:02:00,13369,37495,-4
C539603,2010-12-20,14:05:00,14911,22198,-1
C539603,2010-12-20,14:05:00,14911,22197,-2
C539603,2010-12-20,14:05:00,14911,22769,-2
C539605,2010-12-20,14:07:00,13050,21314,-3
C539605,2010-12-20,14:07:00,13050,21868,-4
C539606,2010-12-20,14:09:00,16145,84625C,-7
C539606,2010-12-20,14:09:00,16145,21314,-2
C539606,2010-12-20,14:09:00,16145,20705,-1
C539608,2010-12-20,14:10:00,16873,85066,-1
C539608,2010-12-20,14:10:00,16873,22487,-2
C539632,2010-12-20,15:07:00,17230,21166,-48
C539632,2010-12-20,15:07:00,17230,85152,-48
C539640,2010-12-20,15:27:00,15311,20829,-2
C539640,2010-12-20,15:27:00,15311,35004C,-3
C539640,2010-12-20,15:27:00,15311,21668,-1
C539640,2010-12-20,15:27:00,15311,22774,-1
C539644,2010-12-20,15:52:00,12471,22968,-1
C539644,2010-12-20,15:52:00,12471,22897,-1
C539644,2010-12-20,15:52:00,12471,22646,-8
C539644,2010-12-20,15:52:00,12471,21232,-2
C539644,2010-12-20,15:52:00,12471,22423,-21
C539644,2010-12-20,15:52:00,12471,20914,-5
C539644,2010-12-20,15:52:00,12471,21232,-4
C539644,2010-12-20,15:52:00,12471,22908,-1
C539644,2010-12-20,15:52:00,12471,22820,-2
C539644,2010-12-20,15:52:00,12471,22923,-2
C539644,2010-12-20,15:52:00,12471,22554,-2
C539644,2010-12-20,15:52:00,12471,22555,-4
C539644,2010-12-20,15:52:00,12471,21577,-1
C539644,2010-12-20,15:52:00,12471,22472,-1
C539644,2010-12-20,15:52:00,12471,21578,-2
C539655,2010-12-20,17:07:00,13089,84949,-24
C539657,2010-12-20,17:24:00,16134,22348,-12
C539657,2010-12-20,17:24:00,16134,21876,-1
C539657,2010-12-20,17:24:00,16134,22667,-1
C539661,2010-12-21,10:16:00,12971,15036,-48
C539667,2010-12-21,10:47:00,13148,85131A,-6
C539667,2010-12-21,10:47:00,13148,21533,-1
C539667,2010-12-21,10:47:00,13148,21285,-24
C539667,2010-12-21,10:47:00,13148,21284,-24
C539667,2010-12-21,10:47:00,13148,21658,-1
C539667,2010-12-21,10:47:00,13148,22784,-1
C539707,2010-12-21,12:17:00,18223,22890,-2
C539709,2010-12-21,12:33:00,18176,84978,-1
C539709,2010-12-21,12:33:00,18176,21485,-1
C539709,2010-12-21,12:33:00,18176,22832,-2
C539710,2010-12-21,12:35:00,14769,82483,-1
C539710,2010-12-21,12:35:00,14769,21314,-2
C539711,2010-12-21,12:38:00,13319,22720,-1
C539711,2010-12-21,12:38:00,13319,22940,-4
C539712,2010-12-21,12:40:00,15602,POST,-1
C539719,2010-12-21,13:15:00,14643,82613D,-20
C539719,2010-12-21,13:15:00,14643,82613C,-20
C539719,2010-12-21,13:15:00,14643,82613B,-20
C539726,2010-12-21,14:24:00,17007,22791,-10
C539827,2010-12-22,12:43:00,15044,22745,-1
C539830,2010-12-22,13:13:00,14944,22943,-8
C539832,2010-12-22,13:20:00,17239,85123A,-1
C539838,2010-12-22,13:59:00,13458,22198,-10
C539857,2010-12-22,15:13:00,15358,47567B,-1
C539866,2010-12-23,10:20:00,12427,22300,-3
C539866,2010-12-23,10:20:00,12427,22634,-4
C539866,2010-12-23,10:20:00,12427,22636,-2
C539943,2010-12-23,11:36:00,14032,22892,-1
C539943,2010-12-23,11:36:00,14032,22198,-3
C539944,2010-12-23,11:38:00,14560,22776,-1
C539945,2010-12-23,11:40:00,17069,84970S,-1
C539945,2010-12-23,11:40:00,17069,71459,-1
C539945,2010-12-23,11:40:00,17069,22667,-1
C539945,2010-12-23,11:40:00,17069,22665,-3
C539947,2010-12-23,11:47:00,13854,21363,-6
C539949,2010-12-23,11:49:00,17581,22083,-6
C539950,2010-12-23,11:50:00,13534,85099C,-1
C539950,2010-12-23,11:50:00,13534,85099B,-10
C539950,2010-12-23,11:50:00,13534,22720,-2
C539956,2010-12-23,12:55:00,12980,35004C,-15
C539983,2010-12-23,14:49:00,15856,82483,-6
C540006,2011-01-04,10:48:00,14606,21306,-1
C540006,2011-01-04,10:48:00,14606,84352,-1
C540006,2011-01-04,10:48:00,14606,22423,-1
C540007,2011-01-04,11:08:00,15379,21055,-6
C540007,2011-01-04,11:08:00,15379,22274,-6
C540030,2011-01-04,13:47:00,16029,22070,-24
C540057,2011-01-04,14:29:00,12483,POST,-1
C540097,2011-01-04,15:46:00,15373,22835,-4
C540097,2011-01-04,15:46:00,15373,22423,-6
C540097,2011-01-04,15:46:00,15373,22179,-4
C540097,2011-01-04,15:46:00,15373,22113,-4
C540097,2011-01-04,15:46:00,15373,21843,-6
C540109,2011-01-04,17:12:00,17389,85071A,-150
C540112,2011-01-04,17:14:00,15973,21735,-18
C540129,2011-01-05,10:46:00,12578,22352,-3
C540142,2011-01-05,10:50:00,12782,22667,-2
C540142,2011-01-05,10:50:00,12782,22666,-1
C540142,2011-01-05,10:50:00,12782,21430,-1
C540142,2011-01-05,10:50:00,12782,22960,-12
C540151,2011-01-05,11:13:00,12494,21843,-1
C540152,2011-01-05,11:21:00,12395,22666,-1
C540156,2011-01-05,11:36:00,12683,21843,-1
C540158,2011-01-05,11:42:00,12471,22968,-2
C540158,2011-01-05,11:42:00,12471,22964,-2
C540158,2011-01-05,11:42:00,12471,22962,-17
C540158,2011-01-05,11:42:00,12471,22961,-2
C540158,2011-01-05,11:42:00,12471,22923,-5
C540158,2011-01-05,11:42:00,12471,22728,-4
C540158,2011-01-05,11:42:00,12471,22649,-2
C540158,2011-01-05,11:42:00,12471,22423,-2
C540164,2011-01-05,12:02:00,14911,85049A,-12
C540164,2011-01-05,12:02:00,14911,84508B,-6
C540164,2011-01-05,12:02:00,14911,72815,-4
C540164,2011-01-05,12:02:00,14911,22034,-12
C540164,2011-01-05,12:02:00,14911,21144,-12
C540164,2011-01-05,12:02:00,14911,21412,-6
C540164,2011-01-05,12:02:00,14911,21351,-2
C540164,2011-01-05,12:02:00,14911,20914,-6
C540164,2011-01-05,12:02:00,14911,C2,-1
C540164,2011-01-05,12:02:00,14911,84347,-6
C540164,2011-01-05,12:02:00,14911,72741,-9
C540164,2011-01-05,12:02:00,14911,35400,-2
C540164,2011-01-05,12:02:00,14911,22939,-2
C540164,2011-01-05,12:02:00,14911,22897,-10
C540164,2011-01-05,12:02:00,14911,22246,-12
C540165,2011-01-05,12:05:00,18109,84817,-1
C540165,2011-01-05,12:05:00,18109,85066,-1
C540165,2011-01-05,12:05:00,18109,82486,-1
C540171,2011-01-05,12:26:00,14527,D,-1
C540177,2011-01-05,12:42:00,16316,22781,-4
C540243,2011-01-05,15:32:00,12585,22851,-1
C540243,2011-01-05,15:32:00,12585,22091,-7
C540243,2011-01-05,15:32:00,12585,22316,-1
C540243,2011-01-05,15:32:00,12585,22638,-1
C540243,2011-01-05,15:32:00,12585,22558,-1
C540243,2011-01-05,15:32:00,12585,84945,-5
C540243,2011-01-05,15:32:00,12585,22778,-1
C540243,2011-01-05,15:32:00,12585,22777,-2
C540243,2011-01-05,15:32:00,12585,22606,-1
C540244,2011-01-05,15:40:00,17213,71459,-1
C540244,2011-01-05,15:40:00,17213,85123A,-1
C540246,2011-01-05,15:43:00,13081,22423,-1
C540246,2011-01-05,15:43:00,13081,22632,-1
C540246,2011-01-05,15:43:00,13081,35598D,-1
C540246,2011-01-05,15:43:00,13081,35400,-1
C540246,2011-01-05,15:43:00,13081,21733,-1
C540246,2011-01-05,15:43:00,13081,79320,-1
C540246,2011-01-05,15:43:00,13081,22942,-1
C540246,2011-01-05,15:43:00,13081,22201,-1
C540246,2011-01-05,15:43:00,13081,85040A,-1
C540246,2011-01-05,15:43:00,13081,21232,-1
C540246,2011-01-05,15:43:00,13081,84006,-1
C540246,2011-01-05,15:43:00,13081,22198,-1
C540246,2011-01-05,15:43:00,13081,22352,-1
C540246,2011-01-05,15:43:00,13081,85042,-2
C540246,2011-01-05,15:43:00,13081,22834,-1
C540250,2011-01-05,16:02:00,17511,79321,-1
C540250,2011-01-05,16:02:00,17511,22617,-2
C540250,2011-01-05,16:02:00,17511,22411,-1
C540250,2011-01-05,16:02:00,17511,21928,-1
C540250,2011-01-05,16:02:00,17511,22942,-1
C540250,2011-01-05,16:02:00,17511,22198,-2
C540250,2011-01-05,16:02:00,17511,85099F,-1
C540250,2011-01-05,16:02:00,17511,22941,-1
C540270,2011-01-06,11:40:00,14680,20725,-1
C540270,2011-01-06,11:40:00,14680,22667,-1
C540270,2011-01-06,11:40:00,14680,22197,-3
C540270,2011-01-06,11:40:00,14680,21258,-3
C540271,2011-01-06,11:51:00,12503,M,-1
C540307,2011-01-06,12:58:00,15823,22107,-8
C540307,2011-01-06,12:58:00,15823,22109,-24
C540307,2011-01-06,12:58:00,15823,22303,-18
C540307,2011-01-06,12:58:00,15823,21533,-6
C540307,2011-01-06,12:58:00,15823,21537,-48
C540307,2011-01-06,12:58:00,15823,22094,-12
C540307,2011-01-06,12:58:00,15823,22093,-12
C540307,2011-01-06,12:58:00,15823,22212,-12
C540307,2011-01-06,12:58:00,15823,22113,-12
C540307,2011-01-06,12:58:00,15823,22083,-36
C540307,2011-01-06,12:58:00,15823,22084,-36
C540307,2011-01-06,12:58:00,15823,85014A,-6
C540307,2011-01-06,12:58:00,15823,79323B,-4
C540307,2011-01-06,12:58:00,15823,M,-2
C540307,2011-01-06,12:58:00,15823,21644,-24
C540307,2011-01-06,12:58:00,15823,21645,-24
C540346,2011-01-06,13:41:00,12471,22077,-4
C540347,2011-01-06,13:56:00,16424,22191,-6
C540360,2011-01-06,15:35:00,18041,84985A,-5
C540360,2011-01-06,15:35:00,18041,84997B,-4
C540366,2011-01-06,16:14:00,15061,20719,-30
C540367,2011-01-06,16:17:00,12413,POST,-3
C540376,2011-01-06,17:27:00,13488,22623,-1
C540377,2011-01-06,17:31:00,16656,21911,-12
C540377,2011-01-06,17:31:00,16656,21259,-3
C540378,2011-01-06,17:32:00,13715,21445,-4
C540379,2011-01-06,17:34:00,15101,84279P,-2
C540380,2011-01-06,17:36:00,16094,84945,-7
C540380,2011-01-06,17:36:00,16094,71053,-5
C540381,2011-01-06,17:37:00,16705,22962,-1
C540382,2011-01-06,17:38:00,12957,21868,-4
C540382,2011-01-06,17:38:00,12957,84949,-1
C540384,2011-01-06,17:48:00,14961,22384,-1
C540384,2011-01-06,17:48:00,14961,22198,-5
C540384,2011-01-06,17:48:00,14961,22795,-1
C540385,2011-01-06,17:52:00,14426,21843,-1
C540386,2011-01-06,17:57:00,12417,22060,-1
C540386,2011-01-06,17:57:00,12417,22666,-1
C540386,2011-01-06,17:57:00,12417,22845,-3
C540388,2011-01-06,17:59:00,13115,85048,-1
C540389,2011-01-06,18:00:00,14426,20752,-1
C540390,2011-01-06,18:01:00,16191,22701,-2
C540390,2011-01-06,18:01:00,16191,22700,-3
C540391,2011-01-06,18:02:00,13047,22274,-1
C540392,2011-01-06,18:06:00,12753,21155,-1
C540392,2011-01-06,18:06:00,12753,22244,-1
C540392,2011-01-06,18:06:00,12753,22088,-40
C540392,2011-01-06,18:06:00,12753,22567,-3
C540393,2011-01-06,18:08:00,17428,21843,-1
C540393,2011-01-06,18:08:00,17428,22699,-4
C540393,2011-01-06,18:08:00,17428,71477,-1
C540393,2011-01-06,18:08:00,17428,85042,-1
C540393,2011-01-06,18:08:00,17428,22457,-1
C540394,2011-01-06,18:09:00,17696,22649,-1
C540398,2011-01-07,09:21:00,14047,84792,-2
C540400,2011-01-07,09:25:00,16150,22768,-4
C540400,2011-01-07,09:25:00,16150,22766,-3
C540400,2011-01-07,09:25:00,16150,22469,-1
C540400,2011-01-07,09:25:00,16150,21260,-3
C540403,2011-01-07,09:32:00,17230,85123A,-1
C540417,2011-01-07,10:56:00,13680,79321,-72
